object_id,period,type,band,mean_mag,err_mag,chi_squared,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
495492944,0.573817,RRab,i,18.746731,0.036376,2.207680,-1.289019,0.485201,0.062974,0.031866,18.327372,0.770877
495496445,0.413641,RRab,i,18.941695,0.244366,7.383826,-0.919757,0.837375,0.062974,0.031866,18.708303,0.774800
495506726,0.608559,RRab,i,19.100926,0.416053,1.354526,-1.592113,0.425075,0.056904,0.027314,18.400860,0.860510
495719976,0.591623,RRab,i,18.507921,2.239044,0.161192,-1.967104,0.530018,0.121396,0.072838,19.077868,0.993142
495723330,0.657268,RRab,i,18.854468,0.403899,1.659037,-1.680998,0.911893,0.078907,0.035660,18.856275,0.955991
495780443,0.481694,RRab,i,18.524255,0.111162,0.006430,-1.218391,0.433149,0.109256,0.077390,18.451153,0.783598
495781392,0.297278,RRc,i,18.943808,0.104543,6.747177,-1.662331,0.379074,0.180576,0.169954,18.146335,0.956254
495781672,0.576264,RRab,i,18.573169,0.473390,0.606349,-1.398759,0.446447,0.180576,0.169954,18.204945,0.943752
495796054,0.654035,RRab,i,18.766832,0.030177,2.025616,-1.775763,0.477152,0.113808,0.069044,18.052234,0.905166
495796746,0.604007,RRab,i,18.527740,0.598291,0.168841,-1.645991,0.476680,0.079666,0.044765,18.553918,0.864190
495810882,0.583079,RRab,i,18.999380,0.026745,4.385659,-1.934580,0.389735,0.114567,0.093323,18.300951,0.964490
495811654,0.658178,RRab,i,18.813348,0.029166,10.012839,-2.110751,0.435539,0.079666,0.035660,18.414964,0.993918
495813151,0.474158,RRab,i,18.337805,0.154061,0.061479,-1.362805,0.390835,0.092564,0.045524,18.755666,0.791179
495815149,0.529585,RRab,i,17.676569,0.110616,0.109777,-1.780198,0.443748,0.089529,0.037178,18.502027,0.916152
495819964,0.644525,RRab,i,18.638546,1.157957,0.094694,-1.683321,0.558183,0.094840,0.048558,18.609654,0.897142
495820525,0.585251,RRab,i,18.993898,0.102699,7.875030,-1.605769,0.425159,0.106221,0.038695,18.539640,0.830829
495822817,0.711776,RRab,i,18.466297,0.450312,0.056815,-2.161234,0.442406,0.135811,0.078907,18.223030,1.043703
495826135,0.621387,RRab,i,19.106417,0.030205,3.072139,-2.093594,0.437799,0.110015,0.075873,18.584279,1.004978
495826799,0.581035,RRab,i,18.887507,0.031273,1.028030,-1.158257,0.480427,0.119119,0.084219,18.293648,0.765213
495830229,0.648610,RRab,i,18.464434,0.120436,0.214953,-1.886922,0.447636,0.105462,0.051593,18.783867,0.931641
495831185,0.609717,RRab,i,19.140371,0.340122,1.387945,-1.610568,0.529526,0.108497,0.084219,18.376411,0.895539
495834004,0.576760,RRab,i,18.490508,2.437486,0.088024,-1.710169,0.434959,0.098634,0.062974,18.499224,0.901846
495871625,0.605497,RRab,i,18.151326,25.879615,0.755044,-1.590350,0.467518,0.066767,0.033384,18.719190,0.853957
495892192,0.707712,RRab,i,18.494449,0.163820,0.014261,-2.100042,0.581569,0.075113,0.053870,18.524702,1.023747
495911801,0.581519,RRab,i,18.377768,0.390544,0.005410,-1.643238,0.555146,0.059939,0.047800,18.562608,0.902808
495944206,0.582601,RRab,i,17.817435,0.078793,0.346133,-1.660091,0.449598,0.077389,0.047800,18.766470,0.872025
495946865,0.595019,RRab,i,18.641489,0.511132,0.127246,-1.630778,0.434294,0.100910,0.066009,18.317535,0.874109
495950504,0.561574,RRab,i,18.611877,1.295053,0.805655,-1.836133,0.426913,0.068285,0.036419,18.583725,0.923467
495954220,0.542978,RRab,i,18.583729,0.351425,0.022785,-1.648071,0.563223,0.085735,0.049317,18.486608,0.885496
495972281,0.647163,RRab,i,19.046129,0.050559,0.498676,-1.749799,0.601318,0.133535,0.069044,18.426722,0.922003
495998116,0.585719,RRab,i,18.866734,0.041144,51.167024,-1.893806,0.451485,0.076631,0.040212,18.389769,0.926323
496006522,0.541339,RRab,i,18.314616,0.805941,0.046221,-2.053950,0.408386,0.066009,0.043247,18.631287,0.997893
496022989,0.538748,RRab,i,18.594593,0.356212,0.182330,-1.829797,0.375638,0.077389,0.041730,18.431777,0.930146
496031199,0.356273,RRc,i,19.236576,0.017011,1.574384,-1.961956,0.356143,0.085735,0.039454,18.521029,0.956961
496051127,0.511635,RRab,i,17.776556,0.439199,0.119881,-1.647644,0.410231,0.078907,0.054628,18.249947,0.879527
496062162,0.552878,RRab,i,18.768859,0.233423,3.459590,-1.808570,0.399538,0.125948,0.082701,18.313163,0.916917
496062587,0.597956,RRab,i,18.079254,0.160950,0.909281,-1.528309,0.430468,0.125189,0.113050,18.037707,0.879880
496080284,0.588053,RRab,i,18.511582,0.012395,2.766199,-1.415384,0.416898,0.083459,0.031108,18.451083,0.802276
496106081,0.490060,RRab,i,18.713498,0.020591,0.000160,-1.438508,0.455070,0.072837,0.039454,18.482529,0.814890
496178267,0.798576,RRab,i,18.072613,0.084520,0.541096,-1.948450,0.522641,0.140364,0.106980,18.091156,1.020524
496242124,0.487054,RRab,i,19.349452,0.021157,1.056290,-1.334352,0.460042,0.068285,0.053111,18.512066,0.776056
496254111,0.586010,RRab,i,19.333333,1.081446,13.065488,-1.809975,0.441865,0.110015,0.051593,18.462641,0.922969
496286895,0.608863,RRab,i,18.696911,0.127913,0.000253,-1.450075,0.492839,0.078907,0.062974,18.466496,0.836240
496288002,0.689440,RRab,i,18.601529,0.030111,4.068859,-2.029426,0.459315,0.055386,0.050835,18.404187,0.982667
496292416,0.624977,RRab,i,18.397108,0.209074,0.041100,-1.580591,0.533619,0.080424,0.055387,18.306318,0.849749
496303792,0.536491,RRab,i,18.815072,0.041608,1.904590,-1.960695,0.458464,0.069802,0.024279,18.428169,0.959496
496311785,0.565985,RRab,i,18.340499,0.020798,5.267151,-1.692264,0.473261,0.083459,0.059939,18.466758,0.887174
496327112,0.554127,RRab,i,18.532943,0.137176,0.500601,-1.126205,0.638151,0.119119,0.069044,18.498225,0.787306
496383251,0.745382,RRab,i,18.734802,0.217822,0.434692,-1.692057,0.508301,0.062215,0.044006,18.394892,0.886278
496389212,0.608438,RRab,i,18.338951,0.312129,0.212457,-2.351042,0.474859,0.086494,0.047041,18.875964,1.111038
496389822,0.631381,RRab,i,18.238919,0.052463,1.203453,-1.807314,0.627022,0.131259,0.060698,18.107124,0.933289
496442841,0.573967,RRab,i,18.269825,0.042999,1.098259,-1.445416,0.392619,0.057663,0.057663,18.578901,0.809354
496456428,0.663188,RRab,i,18.628319,0.043471,0.269180,-1.928263,0.444494,0.053869,0.049317,18.399014,0.959651
496524147,0.657977,RRab,i,19.124808,0.038636,2.363651,-2.219383,0.403237,0.048558,0.038695,18.589434,1.045858
496563934,0.557099,RRab,i,18.984796,0.049302,0.561235,-1.628282,0.394872,0.076631,0.045524,18.467885,0.857166
496586457,0.466561,RRab,i,18.859875,0.062072,1.738312,-1.395227,0.425901,0.037936,0.037936,18.419782,0.791131
496599815,0.662183,RRab,i,18.878679,0.027352,2.167356,-2.179127,0.434961,0.079666,0.037936,18.406666,1.015394
496603214,0.640614,RRab,i,18.771902,0.024572,13.523826,-1.766671,0.466087,0.091805,0.039454,18.435708,0.903501
496603259,0.538013,RRab,i,19.289315,0.142489,0.345458,-1.379764,0.410485,0.093323,0.040971,18.595735,0.797001
496603437,0.520978,RRab,i,18.723147,3.435327,0.019480,-1.699031,0.373532,0.090288,0.041730,18.505467,0.883030
496603551,0.592503,RRab,i,18.796349,0.567403,0.929996,-1.673984,0.405362,0.084977,0.045524,18.485202,0.871206
496607972,0.672946,RRab,i,18.673145,1.610197,0.094863,-2.162659,0.415614,0.072837,0.038695,18.432746,1.030369
496622938,0.520047,RRab,i,19.176907,0.014878,6.138065,-1.988038,0.440733,0.074355,0.037936,18.710133,0.997106
496631305,0.615094,RRab,i,18.950325,0.325414,0.626680,-1.788608,0.476055,0.074355,0.034901,18.512596,0.907502
496651180,0.536743,RRab,i,18.315169,0.050517,2.215820,-1.913824,0.591612,0.069044,0.038695,18.554458,0.951664
496651999,0.614071,RRab,i,19.160606,0.019127,4.483172,-1.606177,0.395679,0.059180,0.039454,18.473961,0.857198
496653654,0.603379,RRab,i,18.856291,0.072433,0.013662,-1.474957,0.424692,0.059939,0.040971,18.507670,0.811228
496655669,0.606255,RRab,i,18.956343,0.344112,1.682949,-1.415676,0.436346,0.056145,0.029590,18.431356,0.792390
496668711,0.617943,RRab,i,17.554704,0.369399,3.518413,-1.751072,0.404810,0.053869,0.040212,18.451160,0.906691
496669326,0.689887,RRab,i,18.277838,0.049440,1.455287,-1.825338,0.446898,0.045523,0.030349,18.527368,0.926900
496672634,0.499954,RRab,i,19.076552,0.059371,2.211403,-1.404162,0.456294,0.052352,0.044006,18.258405,0.817787
496673801,0.725836,RRab,i,18.782864,0.007857,20.500121,-2.082069,0.434297,0.055386,0.037936,18.282760,1.019185
496676411,0.520884,RRab,i,18.539026,3.054004,2.501377,-1.579736,0.416624,0.048558,0.050076,18.560103,0.841832
496689332,0.607810,RRab,i,18.925721,0.025167,0.599319,-1.495941,0.428685,0.049317,0.037936,18.573901,0.809744
496690674,0.630143,RRab,i,19.281465,0.024777,7.539012,-1.802827,0.424018,0.057663,0.043247,18.716346,0.913260
496693458,0.566441,RRab,i,19.223939,0.081559,13.776707,-1.422906,0.407659,0.047040,0.040971,18.473791,0.799726
496695926,0.630622,RRab,i,18.915688,0.011224,98.095013,-1.880052,0.450901,0.058421,0.044765,18.467941,0.923313
496696152,0.625427,RRab,i,19.105510,0.043202,34.615489,-1.426055,0.425886,0.052352,0.043247,18.445642,0.803084
496696229,0.559925,RRab,i,18.937620,0.036201,10.540020,-1.784771,0.453975,0.053110,0.044765,18.706931,0.906962
496697779,0.570220,RRab,i,18.999410,0.015013,15.889672,-1.744191,0.389033,0.034901,0.040212,18.631005,0.880528
496777637,0.583363,RRab,i,19.118013,0.340357,0.503756,-1.802926,0.409842,0.056145,0.046282,18.612031,0.922000
496780014,0.633017,RRab,i,19.314971,0.083654,21.636078,-1.297186,0.444785,0.046282,0.039454,18.618908,0.783473
496781225,0.587370,RRab,i,18.648285,0.041334,5.278598,-1.459857,0.439004,0.051593,0.046282,18.473981,0.804787
496781347,0.310960,RRc,i,19.212645,0.025026,1.497088,-1.855175,0.329854,0.051593,0.046282,18.556086,0.910464
496783223,0.366970,RRc,i,18.656613,0.016795,5.699830,-1.904067,0.350268,0.048558,0.040212,18.455409,0.927090
496783421,0.623660,RRab,i,18.753382,2.306998,0.552579,-1.575994,0.437377,0.048558,0.040212,18.388232,0.863149
496784923,0.518958,RRab,i,18.947603,0.027472,5.498100,-1.751835,0.376015,0.053110,0.047041,18.674071,0.897017
496786295,0.654143,RRab,i,18.945111,0.038732,2.749595,-2.178306,0.401071,0.044764,0.046282,18.470572,1.042577
496789965,0.318712,RRc,i,18.983770,0.040549,33.788570,-1.813725,0.334942,0.041729,0.042489,18.541201,0.901513
496791223,0.355724,RRc,i,19.007818,0.026640,20.933513,-2.013876,0.339246,0.050834,0.047041,18.436146,0.977781
496791509,0.620580,RRab,i,19.048385,0.019639,9.045626,-1.866467,0.407512,0.044006,0.044006,18.492392,0.918746
496803835,0.681990,RRab,i,18.980148,0.013043,16.242869,-1.926192,0.437464,0.050075,0.047800,18.518143,0.957421
496804208,0.583506,RRab,i,18.968497,0.037122,1.606781,-1.565531,0.412586,0.051593,0.050835,18.662572,0.828068
496806148,0.478893,RRab,i,19.117527,0.014515,10.061630,-1.686509,0.364820,0.044006,0.047041,18.472171,0.885320
496807282,0.553953,RRab,i,19.280821,0.056745,27.885710,-1.571538,0.390044,0.039453,0.048558,18.464059,0.840483
496807763,0.553676,RRab,i,19.495154,0.069195,3.065409,-1.643846,0.460064,0.055386,0.062215,18.753387,0.880873
496811885,0.354027,RRc,i,18.855392,0.018880,14.269820,-1.764533,0.345267,0.061456,0.058422,18.222117,0.889284
496812067,0.590244,RRab,i,18.533889,0.046132,6.675842,-1.673228,0.405294,0.066009,0.067527,18.362573,0.873362
496814232,0.552756,RRab,i,19.123629,0.010750,6.026761,-1.730294,0.401803,0.051593,0.034143,18.624207,0.881161
496815018,0.689088,RRab,i,18.798181,0.077066,5.769388,-2.214270,0.407255,0.051593,0.038695,18.375839,1.038038
496816461,0.640871,RRab,i,18.836255,0.059300,19.437595,-1.959212,0.407792,0.056904,0.044765,18.520781,0.980444
496817743,0.578900,RRab,i,18.925399,0.026830,7.278114,-1.877399,0.390153,0.040971,0.046282,18.434714,0.928558
496817757,0.581077,RRab,i,17.995383,0.033423,5.676147,-1.719045,0.415938,0.037936,0.048558,18.518371,0.896099
496817932,0.637583,RRab,i,19.026824,0.023294,5.584080,-1.347953,0.465954,0.040212,0.045524,18.430952,0.783165
496821137,0.502281,RRab,i,18.864182,0.179252,2.783928,-1.463652,0.446945,0.037177,0.043247,18.377908,0.813802
496821484,0.493715,RRab,i,18.989414,0.263583,3.537570,-1.346713,0.404509,0.036418,0.044765,18.459453,0.791158
496821664,0.563856,RRab,i,18.953810,0.136822,20.397365,-1.940998,0.414281,0.037936,0.043247,18.504666,0.963647
496822013,0.646284,RRab,i,19.168151,0.025653,1.999868,-1.571986,0.429618,0.034901,0.050076,18.508554,0.852971
496834937,0.535134,RRab,i,18.759854,0.027771,7.130240,-1.651734,0.398964,0.044006,0.046282,18.464425,0.864209
496855540,0.779733,RRab,i,19.280049,0.020968,18.424954,-1.847410,0.485922,0.045523,0.052352,18.705050,0.935229
496858070,0.580361,RRab,i,18.491496,0.044153,0.100315,-1.646979,0.399251,0.060698,0.059939,18.578884,0.867738
496858418,0.636917,RRab,i,19.141618,0.036318,0.153651,-1.409592,0.456707,0.055386,0.051593,18.738422,0.815095
496861365,0.644862,RRab,i,18.446169,0.088046,4.190193,-1.862247,0.409776,0.050075,0.050076,18.335293,0.944856
496863438,0.648129,RRab,i,19.135298,1.107769,3.685733,-1.882653,0.425170,0.049317,0.053870,18.717876,0.946724
496863758,0.625235,RRab,i,18.929008,0.085337,0.354403,-1.345052,0.439916,0.049317,0.052352,18.459167,0.802499
496865865,0.628248,RRab,i,19.218513,0.024957,4.588149,-1.724216,0.408039,0.054628,0.051593,18.731835,0.889642
496870989,0.689353,RRab,i,19.056970,0.191742,1.257241,-1.950266,0.422793,0.038694,0.044006,18.576729,0.974435
496871755,0.648420,RRab,i,19.191797,0.023485,0.051167,-1.856376,0.411672,0.038694,0.044006,18.614516,0.910793
496871935,0.591175,RRab,i,19.204408,5.649277,51.624320,-2.102652,0.381128,0.037177,0.044765,18.497475,0.996200
496872013,0.752429,RRab,i,19.019927,0.019947,1.498107,-1.434526,0.532165,0.044006,0.040971,18.383138,0.849145
496872504,0.581606,RRab,i,19.126220,0.053548,13.686020,-1.574797,0.408532,0.046282,0.025038,18.473714,0.835091
496872881,0.641411,RRab,i,18.114006,0.050121,2.750485,-1.072485,0.490610,0.065250,0.050835,18.364200,0.726525
496873250,0.627784,RRab,i,18.579767,0.460746,1.880858,-1.718040,0.452676,0.050834,0.054628,18.801152,0.880012
496874430,0.357801,RRc,i,18.934438,0.043205,7.027408,-1.642003,0.353461,0.046282,0.025038,18.435996,0.861836
496874447,0.590416,RRab,i,18.947940,0.104467,20.078163,-1.628760,0.406825,0.040212,0.040971,18.518515,0.859636
497128675,0.561722,RRab,i,18.853756,3.756677,0.704442,-1.497935,0.506061,0.110773,0.059181,18.425493,0.851318
497129692,0.609182,RRab,i,19.067745,0.154163,0.008945,-1.586572,0.499329,0.086494,0.050835,18.481533,0.869586
497303710,0.543183,RRab,i,19.127357,0.044741,0.592255,-1.514383,0.531719,0.079666,0.038695,18.338708,0.845429
497310395,0.607389,RRab,i,19.134852,0.222742,9.903713,-2.186213,0.419240,0.088012,0.050835,18.469596,1.021724
497317541,0.598712,RRab,i,19.264475,2.063681,17.568058,-1.812341,0.435267,0.080424,0.034143,18.540259,0.906091
497321958,0.626110,RRab,i,18.427596,0.050033,0.188210,-1.359393,0.646203,0.093323,0.063733,18.344046,0.809776
1563521394,0.555008,RRab,i,18.724860,0.256332,3.899401,-1.393177,0.559300,0.070561,0.039454,18.334647,0.814033
1563535708,0.517585,RRab,i,18.976495,0.045152,0.134400,-1.914085,0.589952,0.082701,0.031866,18.558960,0.967977
1563679208,0.604901,RRab,i,18.906167,0.630435,11.091120,-1.293886,0.459259,0.070561,0.019727,18.428468,0.767636
1563683581,0.603776,RRab,i,19.035827,0.419081,0.119774,-2.214804,0.462119,0.069802,0.033384,18.506700,1.047448
1563706434,0.592233,RRab,i,19.007209,0.031743,0.015119,-1.852190,0.416983,0.088012,0.020486,18.411961,0.922020
1563730513,0.627345,RRab,i,18.838764,0.161538,108.322129,-2.515120,0.483295,0.069802,0.041730,18.719510,1.116912
1563730951,0.620292,RRab,i,18.761485,0.217929,7.037747,-2.119633,0.431216,0.081183,0.021244,18.524620,1.005359
1563733901,0.662024,RRab,i,19.069308,0.033442,0.118066,-1.504144,0.489776,0.075872,0.031866,18.414669,0.850399
1563737549,0.604261,RRab,i,19.068640,0.018132,1.429701,-1.864471,0.438663,0.066009,0.036419,18.452446,0.918400
1563739098,0.587903,RRab,i,18.720552,0.231324,0.421459,-1.479832,0.472556,0.066009,0.038695,18.594791,0.812731
1563740870,0.556892,RRab,i,19.232497,0.054904,0.220910,-2.191071,0.426405,0.085735,0.033384,18.586327,1.009028
1563742854,0.467427,RRab,i,18.267729,1.330241,0.263946,-1.125300,0.438626,0.066767,0.029590,18.417735,0.726990
1563748197,0.545629,RRab,i,18.708412,0.081604,2.815292,-1.277336,0.426491,0.073596,0.018968,18.403694,0.753489
1563752266,0.729324,RRab,i,18.787176,0.185773,5.832044,-2.132448,0.449701,0.070561,0.030349,18.591752,1.016024
1563757486,0.682961,RRab,i,19.047971,0.014920,0.654535,-2.125085,0.457487,0.065250,0.026555,18.641850,1.002887
1563758351,0.640946,RRab,i,18.729125,0.148024,12.580221,-2.025698,0.435081,0.065250,0.025038,18.415033,0.978074
1563758585,0.699390,RRab,i,18.869752,0.131093,0.701913,-2.060515,0.482279,0.076631,0.029590,18.436918,0.989164
1564232595,0.595009,RRab,i,19.079667,0.424218,2.352469,-1.601849,0.429255,0.066767,0.021244,18.551210,0.836004
1564243321,0.518795,RRab,i,19.066558,0.237699,0.016773,-1.493775,0.423278,0.050834,0.035660,18.456542,0.824186
1564246008,0.584240,RRab,i,18.666727,0.043195,0.141696,-1.600885,0.595568,0.072837,0.023520,18.398038,0.876434
1564248167,0.610950,RRab,i,18.674641,0.216785,0.310402,-1.963415,0.421138,0.058421,0.022762,18.564759,0.958786
1564249818,0.529198,RRab,i,19.158881,0.158755,18.429725,-0.433597,0.683872,0.069802,0.021244,18.060970,0.633199
1564250743,0.627729,RRab,i,18.800464,0.249922,6.680937,-1.832892,0.490048,0.064491,0.034143,18.320366,0.910571
1564251050,0.635767,RRab,i,19.111622,0.281780,8.550095,-1.678550,0.447006,0.067526,0.031866,18.444549,0.874045
1564267143,0.501838,RRab,i,18.850886,0.019247,480.264520,-1.604192,0.457525,0.056145,0.030349,18.492452,0.842630
1564284392,0.586378,RRab,i,19.176447,0.715613,0.289943,-1.803290,0.408423,0.069044,0.043247,18.468422,0.900564
1564298635,0.508449,RRab,i,19.182584,0.300266,0.254268,-1.807112,0.446042,0.053869,0.040212,18.624983,0.912603
1564299654,0.492288,RRab,i,18.866675,0.505534,0.501615,-1.237776,0.575872,0.066767,0.034901,18.398079,0.782942
1564303335,0.694053,RRab,i,19.042955,0.402353,3.026696,-1.729384,0.492067,0.052352,0.021244,18.437508,0.896065
1564305222,0.656629,RRab,i,18.816937,0.793106,1.094865,-1.735395,0.445144,0.049317,0.017451,18.501011,0.893583
1564306136,0.626436,RRab,i,18.835471,0.021663,6.032800,-2.426833,0.610168,0.040971,0.025797,18.454842,1.104963
1564307170,0.767347,RRab,i,18.789720,0.699946,0.658539,-2.318162,0.467132,0.056145,0.038695,18.332873,1.070293
1564314055,0.523115,RRab,i,18.769227,0.318282,1.844765,-1.491099,0.428927,0.064491,0.022003,18.452237,0.831425
1564314179,0.577932,RRab,i,18.607567,0.192534,0.791536,-1.504825,0.431163,0.067526,0.028073,18.435778,0.824849
1564315015,0.613325,RRab,i,19.005412,0.679775,4.701697,-1.936381,0.507569,0.063732,0.040212,18.584650,0.952399
1564318719,0.695512,RRab,i,18.983090,0.042157,1.652656,-1.923989,0.642860,0.075872,0.034143,18.407457,0.961259
1564331232,0.607891,RRab,i,19.055679,0.316443,0.320897,-1.885701,0.415471,0.039453,0.036419,18.493664,0.944911
1564332178,0.589878,RRab,i,18.888539,0.084640,0.104823,-1.505534,0.480234,0.058421,0.026555,18.473751,0.850233
1564333277,0.696663,RRab,i,18.739802,0.040288,0.059918,-1.748133,0.452533,0.057663,0.027314,18.297544,0.891267
1564343797,0.646626,RRab,i,18.264731,0.350933,0.290300,-1.623734,0.445206,0.064491,0.028073,18.408477,0.867846
1564344182,0.630143,RRab,i,18.979412,0.052461,1.356876,-1.493557,0.458411,0.057663,0.018968,18.412920,0.828578
1564364106,0.592501,RRab,i,18.791397,0.180401,0.437082,-1.748105,0.422578,0.052352,0.022762,18.450935,0.900692
1564367869,0.698027,RRab,i,18.979203,0.057520,7.699077,-1.765160,0.468078,0.066009,0.025797,18.374617,0.907416
1564370592,0.521456,RRab,i,18.839728,0.502882,6.298869,-1.296892,0.721322,0.057663,0.036419,18.418324,0.844476
1564463715,0.359707,RRc,i,19.068402,0.018890,4.983031,-2.265020,0.341666,0.074355,0.044006,18.490578,1.033553
1564518491,0.753015,RRab,i,18.967146,0.016270,2.453286,-1.388194,0.514033,0.047040,0.035660,18.376797,0.793404
1564519320,0.558648,RRab,i,19.233992,0.725508,5.925063,-1.456452,0.385040,0.047040,0.028073,18.540303,0.804361
1564523983,0.543142,RRab,i,19.314970,0.144809,0.711252,-1.495746,0.379885,0.043247,0.034901,18.460665,0.813060
1564525375,0.808145,RRab,i,18.754499,0.076562,0.026179,-2.236500,0.460972,0.047040,0.034901,18.378237,1.042357
1602889963,0.657051,RRab,i,18.984769,0.044380,0.053440,-2.047548,0.464813,0.060698,0.028832,18.440126,0.972736
